,word,count
1200,lucas,1
1201,medias,1
1202,😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,1
1203,tranquilidad,1
1204,precio,3
1205,parte,4
1206,dejo,3
1207,compañera,1
1208,tesis🤭♥️,1
1209,band,1
1210,háganse,2
1211,personas,6
1212,tóxicas,2
1213,energías,1
1214,negativas,1
1215,hagan,1
1216,daño,1
1217,desapego,1
1218,stickers,2
1219,animados,2
1220,litros,1
1221,galletas,1
1222,🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,1
1223,ojo,1
1224,equivoca,1
1225,diva,1
1226,regia,1
1227,poderosa,1
1228,definitivamente,1
1229,drenar,1
1230,problema,3
1231,pararme,2
1232,ir,1
1233,queridas,1
1234,funcionamos,1
1235,maravillosos,1
1236,llenas,1
1237,literalmente,1
1238,atentamente,1
1239,hambre,1
1240,¡último,1
1241,comienzo,1
1242,carrera,3
1243,saben,2
1244,acabó,1
1245,serum,1
1246,vitamina,1
1247,imagínense,1
1248,bypass,2
1249,gástrico,2
1250,rinoplastia,1
1251,bichectomía,1
1252,bellaaaaaaaa😍😍😍😍,1
1253,amooooo,1
1254,thehauntingofblymanor,2
1255,perfectly,2
1256,splendid,2
1257,llorando,1
1258,😭😭,1
1259,toca,1
1260,maratón,1
1261,maldición,1
1262,bly,1
1263,manor👻,1
1264,llamado,4
1265,gato,1
1266,taaan,1
1267,reaaal,1
1268,segunda,2
1269,temporada,4
1270,upload,1
1271,mamiiiiiii😍😍😍😍,1
1272,fracaso,1
1273,intento,1
1274,acomodar,1
1275,horario,3
1276,permanece,1
1277,física,1
1278,básica,1
1279,objeto,1
1280,movimiento,2
1281,tiende,1
1282,suelen,1
1283,prolongarse,1
1284,allá,1
1285,vencimiento”,1
1286,imthinkingofendingthings,1
1287,perdición,1
1288,quedé,3
1289,encantada,1
1290,enolaholmes,2
1291,pd,1
1292,fleabag,1
1293,ruptura,1
1294,cuarta,2
1295,diegoszs,1
1296,película,1
1297,mamma,1
1298,mia,1
1299,ratched,1
1300,cantara,1
1301,safaera,1
1302,🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡🤡,1
1303,picada,1
1304,cantó,1
1305,safaeraaaaaaaaaaaaaaa,1
1306,amooooooooooooooooo,1
1307,corriendo,1
1308,detrás,1
1309,camión,1
1310,dando,1
1311,concierto,2
1312,milanadicto,1
1313,hectorawelo,2
1314,ti♥️,1
1315,freddie,1
1316,highmore,1
1317,recuérdamelo,1
1318,pm,1
1319,actual,2
1320,apguerrera,1
1321,srojas,9
1322,compartiendo,1
1323,fotos,1
1324,comida,1
1325,u♥️♥️♥️,1
1326,💋♥️,1
1327,volví,1
1328,fan,1
1329,dalgona,1
1330,fitodiaz,1
1331,participo,1
1332,successful,1
1333,negotiation,1
1334,essential,1
1335,strategies,1
1336,skills,1
1337,university,1
1338,of,1
1339,michigan,1
1340,✔️,1
1341,terminado,1
1342,curso,1
1343,financial,1
1344,markets,1
1345,yale,1
1346,dictado,1
1347,robertjshiller,1
1348,🎉🎉,2
1349,deja,2
1350,doler,1
1351,importar,1
1352,molestar,1
1353,dramaticvikiing,23
1354,admito,3
1355,pocas,1
1356,respondo,1
1357,rápido,2
1358,jajajajjajaja,1
1359,conocen,1
1360,desastre,1
1361,tardo,1
1362,🤭🤭🤭🤭,1
1363,ponerme,1
1364,rendimientos,2
1365,marginales,1
1366,decrecientes,1
1367,respecto,1
1368,mvmosqueda,1
1369,davmonroyp,1
1370,alpin,1
1371,buenooo,1
1372,desayunaba,1
1373,yukypack,1
1374,naranja🥺,1
1375,termine,1
1376,imsc,1
1377,desesperada,1
1378,vacaciones,3
1379,descansar,1
1380,series,2
1381,also,1
1382,aprovechar,2
1383,cursos,1
1384,coursera,1
1385,enriquecer,1
1386,currículum,1
1387,juancarlosj,1
1388,voooy,1
1389,andresfgb,3
1390,vooooy,1
1391,stitch,1
1392,visitándome🥺,1
1393,crecido,1
1394,cultura,2
1395,populismo,1
1396,estatismo,1
1397,llena,1
1398,consecuencias,1
1399,buscadas,1
1400,mentiras,1
1401,desconfianza,1
1402,comunicación,1
1403,tolerancia,1
1404,faltas,1
1405,respeto,1
1406,insultos,1
1407,gritos,1
1408,desinterés,1
1409,quiera,1
1410,tomar,4
1411,roncito,2
1412,discurso,3
1413,caldera,2
1414,febrero,1
1415,distinta,1
1416,cambió,2
1417,indultó,1
1418,golpistas,1
1419,secundario,1
1420,cariñitos,1
1421,citas,1
1422,largo,1
1423,plazo,1
1424,dile,2
1425,adiós,3
1426,opción,2
1427,bye,3
1428,traducción,1
1429,imaginen,1
1430,miles,1
1431,hacerlas,1
1432,amo😞♥️,1
1433,gobierno,1
1434,economía,4
1435,política,2
1436,afirmación,1
1437,desprovista,1
1438,correspondiente,1
1439,viceversa,1
1440,amplia,1
1441,atrevería,1
1442,afirmar,1
1443,dramáticamente,1
1444,incompleta,1
1445,luce,1
1446,ciencia,1
1447,económica,1
