tweet,tweet_tokenized
"#Italia Investigan a 3 policías de la escolta del ex ministro del Interior, Matteo Salvini, por darle un paseo a su hijo en una moto de agua del cuerpo policial |  https://t.co/UkIeNFMSiq","['italia', 'investigan', 'policías', 'escolta', 'ex', 'ministro', 'interior', 'matteo', 'salvini', 'darle', 'paseo', 'hijo', 'moto', 'agua', 'cuerpo', 'policial']"
"Ejemplo de 2 palabras agudas en italiano, con tildes diferentes: così (así) y perché (porqué).   Seguiré descifrando esto...","['ejemplo', 'palabras', 'agudas', 'italiano', 'tildes', 'diferentes', 'così', 'así', 'perché', 'porqué', 'seguiré', 'descifrando']"
@_jas____ Qué finísimo!!! Y genial que compartas fotos de todo 😀🤓 saludos!,"['jas', 'finísimo', 'genial', 'compartas', 'fotos', '😀🤓', 'saludos']"
Yann Tiersen - L'absente  https://t.co/XH0yAiTvV7,"['yann', 'tiersen', 'absente']"
Beirut - The Concubine (Full version)  https://t.co/ft3P5P0Mkh,"['beirut', 'the', 'concubine', 'full', 'version']"
@oliverggl pero cuánto odio en el cora....,"['oliverggl', 'cuánto', 'odio', 'cora']"
@jfaceorta no hablo portugués jaja...,"['jfaceorta', 'hablo', 'portugués', 'jaja']"
"En italiano se usan los dos tipos de tildes: "" ´ "" y "" ` "", ambas para acentuar. Hoy pregunté cómo saber cuándo se usa una y cuándo la otra. ""No hay una regla específica, debes saber el italiano... Ni nosotros mismos sabemos a veces cuál va"".   ¿Qué tal?","['italiano', 'usan', 'dos', 'tipos', 'tildes', 'ambas', 'acentuar', 'hoy', 'pregunté', 'cómo', 'saber', 'cuándo', 'usa', 'cuándo', 'regla', 'específica', 'debes', 'saber', 'italiano', 'mismos', 'sabemos', 'veces', 'cuál', 'va', '¿qué', 'tal']"
#Venezuela Luchar contra el cáncer es difícil. Hacerlo en un país sin medicinas oncológicas lo vuelve un infierno. Desgarradora historia contada por @gladylisflores en @lavidadenos | Mi hija necesitaba escuchar todo lo que le dije  https://t.co/8NUq7apHut,"['venezuela', 'luchar', 'cáncer', 'difícil', 'hacerlo', 'país', 'medicinas', 'oncológicas', 'vuelve', 'infierno', 'desgarradora', 'historia', 'contada', 'gladylisflores', 'lavidadenos', 'hija', 'necesitaba', 'escuchar', 'dije']"
OMG,['omg']
"Un hombre apuñala en la garganta a un militar en la estación central de #Milán y luego grita ""allahu akbar"" (Dios es grande en árabe). El oficial está estable. ( https://t.co/nzZoBG03MN vía @ilGiornale","['hombre', 'apuñala', 'garganta', 'militar', 'estación', 'central', 'milán', 'luego', 'grita', 'allahu', 'akbar', 'dios', 'grande', 'árabe', 'oficial', 'estable', 'vía', 'ilgiornale']"
@MarcosDavidV ¿Cuáles serían los avances?,"['marcosdavidv', '¿cuáles', 'avances']"
"@MarcosDavidV Más que explicar porqué no entiendo, que no aporta nada al debate, quiero escuchar a los que sí entienden porqué suceden cosas como las de ayer y la falta de consistencia del llamado G4. Te leo.","['marcosdavidv', 'explicar', 'porqué', 'entiendo', 'aporta', 'debate', 'quiero', 'escuchar', 'entienden', 'porqué', 'suceden', 'cosas', 'ayer', 'falta', 'consistencia', 'llamado', 'leo']"
#Venezuela Que nada quite del foco la lucha de los educadores por un salario justo y acorde para su trabajo y profesión. Los maestros merecen todo lo que tienen años luchando en la calle sin que nadie los oiga. Venezuela necesita educación ahora más que nunca.,"['venezuela', 'quite', 'foco', 'lucha', 'educadores', 'salario', 'justo', 'acorde', 'trabajo', 'profesión', 'maestros', 'merecen', 'años', 'luchando', 'calle', 'nadie', 'oiga', 'venezuela', 'necesita', 'educación', 'ahora', 'nunca']"
"@eversalazar Cada quien en su realidad o contexto tiene problemas y es totalmente válido. Hay problemas incluso más graves que no tener agua ni luz... y también se puede mortificar uno por la lactosa. Así es este mundo.   Pero nosotros (a veces) vamos a estar ""bochinchando"" about it.","['eversalazar', 'cada', 'realidad', 'contexto', 'problemas', 'totalmente', 'válido', 'problemas', 'incluso', 'graves', 'tener', 'agua', 'luz', 'puede', 'mortificar', 'lactosa', 'así', 'mundo', 'veces', 'vamos', 'bochinchando', 'about', 'it']"
"@eversalazar JAJA 🤣, soy tu fan.","['eversalazar', 'jaja', 'fan']"
@eversalazar Hoy en problemas reales de la vida...,"['eversalazar', 'hoy', 'problemas', 'reales', 'vida']"
"@AlifaDamian Gracias a ti también, por responder y leer. Siempre es útil disertar sobre política y más sobre la nuestra. ¡Saludos!","['alifadamian', 'gracias', 'responder', 'leer', 'siempre', 'útil', 'disertar', 'política', '¡saludos']"
"@AlifaDamian Concuerdo, aunque no entiendo porqué los partidos minoritarios quisieren buscar tribuna de esa manera, no me parece que tendrá resultados positivos.","['alifadamian', 'concuerdo', 'aunque', 'entiendo', 'porqué', 'partidos', 'minoritarios', 'quisieren', 'buscar', 'tribuna', 'manera', 'parece', 'resultados', 'positivos']"
"Hace tiempo ya que, antes de adversar o apoyar algo, intento comprender lo más que pueda y si es posible al 100%. Pero con la oposición venezolana es difícil.","['hace', 'tiempo', 'adversar', 'apoyar', 'intento', 'comprender', 'pueda', 'si', 'posible', 'oposición', 'venezolana', 'difícil']"
Incomprensible,['incomprensible']
"@gochoenlucha Evidentemente, eliminar de una vez la Constituyente que no debería existir.","['gochoenlucha', 'evidentemente', 'eliminar', 'vez', 'constituyente', 'debería', 'existir']"
"@gochoenlucha Claro pero el ""desacato"" era por el tema de los diputados de Amazonas, tema que no se resolvió nunca, no hubo nuevas elecciones. Diosdado dice que la AN sigue en desacato pero ellos van ""por la paz del país"". Incomprensible.","['gochoenlucha', 'claro', 'desacato', 'tema', 'diputados', 'amazonas', 'tema', 'resolvió', 'nunca', 'nuevas', 'elecciones', 'diosdado', 'dice', 'an', 'sigue', 'desacato', 'van', 'paz', 'país', 'incomprensible']"
No entiendo nada de lo que está pasando en Venezuela después de esos anuncios sobre la AN.,"['entiendo', 'pasando', 'venezuela', 'después', 'anuncios', 'an']"
"Exacto, ahora resulta que la AN no está ""en desacato"". Eso sí que te tienen las dictaduras: son bien caprichosas.","['exacto', 'ahora', 'resulta', 'an', 'desacato', 'dictaduras', 'bien', 'caprichosas']"
"One of my favorite songs, by the one and only @Pink &amp; Steven Tyler |  https://t.co/JroRHTLH14","['one', 'of', 'my', 'favorite', 'songs', 'by', 'the', 'one', 'and', 'only', 'pink', 'amp', 'steven', 'tyler']"
"Recientemente hice un viaje en grupo y me encantó esto que dijo un amigo: ""A mí no me importa lo que haga la gente siempre y cuando sea congruente"". Ídolo. La PEOR gente es la que dice cosas y sus acciones demuestren otras.","['recientemente', 'hice', 'viaje', 'grupo', 'encantó', 'dijo', 'amigo', 'importa', 'haga', 'gente', 'siempre', 'congruente', 'ídolo', 'peor', 'gente', 'dice', 'cosas', 'acciones', 'demuestren']"
Hoy te dedico mis mejores pregones |  https://t.co/jJ2R1SZ9Bg,"['hoy', 'dedico', 'mejores', 'pregones']"
Este invento está súper!!   (Yo también vi a la señora barriendo en tacones y me hizo ruido 😂),"['invento', 'súper', 'vi', 'señora', 'barriendo', 'tacones', 'hizo', 'ruido']"
Así que ese es el origen de la frase...,"['así', 'origen', 'frase']"
"@LuzMelyReyes ¡Felicidades! Grandes, que siga el buen trabajo 👏✍","['luzmelyreyes', '¡felicidades', 'grandes', 'siga', 'buen', 'trabajo', '👏✍']"
@HectorPinedaSax @robertodeniz Es súmamente triste,"['hectorpinedasax', 'robertodeniz', 'súmamente', 'triste']"
"Hoy, al otro lado de #CiudadGuayana, en una zona residencial de #PuertoOrdaz, caen 4 presuntos criminales en enfrentamiento con el Cicpc. ¿Hasta cuándo tanta muerte, tanta violencia? Cada vez son más los sectores urbanos donde es ""normal"" ver tiroteos y cadáveres #Venezuela","['hoy', 'lado', 'ciudadguayana', 'zona', 'residencial', 'puertoordaz', 'caen', 'presuntos', 'criminales', 'enfrentamiento', 'cicpc', '¿hasta', 'cuándo', 'tanta', 'muerte', 'tanta', 'violencia', 'cada', 'vez', 'sectores', 'urbanos', 'normal', 'ver', 'tiroteos', 'cadáveres', 'venezuela']"
"La violencia de las mafias del oro no se queda en las recónditas minas del sur de Bolívar, donde son frecuentes las masacres desde 2016. En julio, miembros de la banda de ""El Zacarías"" mataron a 7 personas en una parada de autobús de #SanFelix,","['violencia', 'mafias', 'oro', 'queda', 'recónditas', 'minas', 'sur', 'bolívar', 'frecuentes', 'masacres', 'julio', 'miembros', 'banda', 'zacarías', 'mataron', 'personas', 'parada', 'autobús', 'sanfelix']"
"Alarmante y triste como toda la ciudad es, prácticamente, zona roja, zona de tiroteos con armas largas, zona de guerra por la fiebre del oro. La banda de ""El Zacarías"" está vinculada con las mafias mineras del sur. (Video cortesía de vecinos). #Guayana #Bolívar","['alarmante', 'triste', 'toda', 'ciudad', 'prácticamente', 'zona', 'roja', 'zona', 'tiroteos', 'armas', 'largas', 'zona', 'guerra', 'fiebre', 'oro', 'banda', 'zacarías', 'vinculada', 'mafias', 'mineras', 'sur', 'video', 'cortesía', 'vecinos', 'guayana', 'bolívar']"
"Esto ocurrió hoy #12Sep en Alta Vista, #PuertoOrdaz. A plena luz del día, en una zona residencial. El Cicpc, policía científica de Vzla, buscaba a unos antisociales. El operativo terminó en 4 muertos, presuntamente miembros de la banda de ""El Zacarías"", según las autoridades.  https://t.co/JXLg6s8Bk2","['ocurrió', 'hoy', 'sep', 'alta', 'vista', 'puertoordaz', 'plena', 'luz', 'día', 'zona', 'residencial', 'cicpc', 'policía', 'científica', 'vzla', 'buscaba', 'antisociales', 'operativo', 'terminó', 'muertos', 'presuntamente', 'miembros', 'banda', 'zacarías', 'según', 'autoridades']"
Felicidades a este gran equipo 💙 orgullosa siempre de @ElPitazoTV 🙌👏👏👏,"['felicidades', 'gran', 'equipo', 'orgullosa', 'siempre', 'elpitazotv', '🙌👏👏👏']"
Espero que haya justicia.,"['espero', 'justicia']"
"Recuerdo que en la universidad, en una exposición sobre cine, usé esa foto del Brad Pitt de 28 años para hablar del filme Thelma &amp; Louise 🤣 #SixPack #Iconic","['recuerdo', 'universidad', 'exposición', 'cine', 'usé', 'foto', 'brad', 'pitt', 'años', 'hablar', 'filme', 'thelma', 'amp', 'louise', 'sixpack', 'iconic']"
"¡Feliz semana a todos! A beyoncear, #PartnerLetMeUpgradeYou | Beyoncé - Upgrade U (Video) ft. Jay-Z  https://t.co/ptBt4aupVX","['¡feliz', 'semana', 'beyoncear', 'partnerletmeupgradeyou', 'beyoncé', 'upgrade', 'video', 'ft', 'jay']"
🍂🍃  https://t.co/1vVhKW5vkQ,['🍂🍃']
💕  https://t.co/88M7UwuvDh,[]
💙  https://t.co/2dFJOCOJTm,[]
Hay Amores - Shakira (El Amor en los tiempos del cólera)  https://t.co/t9XwoZ0Zpg,"['amores', 'shakira', 'amor', 'tiempos', 'cólera']"
Coldplay-Green Eyes  https://t.co/QQvLJoY0aZ,"['coldplay', 'green', 'eyes']"
@LizGascon @gladylisflores Requiero ese sticker,"['lizgascon', 'gladylisflores', 'requiero', 'sticker']"
"@raulvejarw Bu :( yo por fin voy a ver La Casa de Papel, a petición del público","['raulvejarw', 'bu', 'fin', 'voy', 'ver', 'casa', 'papel', 'petición', 'público']"
@raulvejarw La temporada final de Orange is the New Back es oro puro. ¿Ya la viste?,"['raulvejarw', 'temporada', 'final', 'orange', 'is', 'the', 'new', 'back', 'oro', 'puro', '¿ya', 'viste']"
@eversalazar @minutephysics Vintage! XD,"['eversalazar', 'minutephysics', 'vintage', 'xd']"
@oliverggl @YackoVlogs JAJA FAN!,"['oliverggl', 'yackovlogs', 'jaja', 'fan']"
"""Una mujer inteligente tiene millones de enemigos natos: todos los hombres estúpidos"" - Marie von Ebner-Eschenbach, escritora y baronesa austríaca (1830-1916).","['mujer', 'inteligente', 'millones', 'enemigos', 'natos', 'hombres', 'estúpidos', 'marie', 'von', 'ebner', 'eschenbach', 'escritora', 'baronesa', 'austríaca']"
"Ok, el diseño de Tw cambió y apenas lo veo desde la PC es como #wtf","['ok', 'diseño', 'tw', 'cambió', 'apenas', 'veo', 'pc', 'wtf']"
"@lorebornacelly @UnConoEmadreahi La Momia 1, con Brendan Frasier 😍","['lorebornacelly', 'unconoemadreahi', 'momia', 'brendan', 'frasier']"
"@Leonervis Y prometieron la sede de la Orquesta Sinfónica ahí, una total vergüenza.","['leonervis', 'prometieron', 'sede', 'orquesta', 'sinfónica', 'ahí', 'total', 'vergüenza']"
Coldplay - Us Against the World [HQ] (Lyrics)  https://t.co/upsORw5oJB,"['coldplay', 'us', 'against', 'the', 'world', 'hq', 'lyrics']"
Auguri!,['auguri']
Felicitaciones al equipo de @ArmandoInfo #PeriodismoVenezolano  ¡Grandes!,"['felicitaciones', 'equipo', 'armandoinfo', 'periodismovenezolano', '¡grandes']"
JAJA esto se descontroló xD,"['jaja', 'descontroló', 'xd']"
Jennifer Lopez - I'm Glad  https://t.co/UeqMaZ2M2Y,"['jennifer', 'lopez', 'glad']"
"CLAVES | De los cinco aviones más grandes del mundo, dos han aterrizado en Venezuela  https://t.co/mKNCEUzxXa vía @ElPitazoTV","['claves', 'cinco', 'aviones', 'grandes', 'mundo', 'dos', 'aterrizado', 'venezuela', 'vía', 'elpitazotv']"
@HoracioF63 En efecto. Es preocupante que un organismo del Estado comunique de esta manera.,"['horaciof', 'efecto', 'preocupante', 'organismo', 'comunique', 'manera']"
Nek - Lascia che io sia (Official Video)  https://t.co/5q7nlIogFv,"['nek', 'lascia', 'che', 'io', 'sia', 'official', 'video']"
No todo puede ser chavismo,"['puede', 'ser', 'chavismo']"
@ElResucitado1 Quejeso!,"['elresucitado', 'quejeso']"
Suba (Nicole Conte Remix) - Tantos Desejos  https://t.co/PkeU3RLfdD,"['suba', 'nicole', 'conte', 'remix', 'tantos', 'desejos']"
Y solo se me ocurre amarte (Unplugged)  - video  https://t.co/jXUi1ymhDh,"['solo', 'ocurre', 'amarte', 'unplugged', 'video']"
"Y esta también, The Hardest Part - Coldplay  https://t.co/8B2sdg9WSi","['the', 'hardest', 'part', 'coldplay']"
Más del iPod perdido. When it's over - Sugar Ray  https://t.co/RIBKGB1Ip0,"['ipod', 'perdido', 'when', 'it', 'over', 'sugar', 'ray']"
Exponer su condición de salud no aporta nada a la información sobre el delito cometido. Este tuit es muy desafortunado.,"['exponer', 'condición', 'salud', 'aporta', 'información', 'delito', 'cometido', 'tuit', 'desafortunado']"
@SoyPuertoOrdaz @Farmarato A mí me encantó Angélica Pecado,"['soypuertoordaz', 'farmarato', 'encantó', 'angélica', 'pecado']"
Este álbum me encanta y lo había sacado de mi repertorio. Ideal para desconectarse   https://t.co/EGtbKED7Gi,"['álbum', 'encanta', 'sacado', 'repertorio', 'ideal', 'desconectarse']"
Activé mi iPod después de unos 3 años sin usarlo. Estoy escuchando música que había olvidado que me encanta y seguiré compartiendo por aquí :D  Weezer - Perfect Situation    https://t.co/do1Vn5Nagr,"['activé', 'ipod', 'después', 'años', 'usarlo', 'escuchando', 'música', 'olvidado', 'encanta', 'seguiré', 'compartiendo', 'aquí', 'weezer', 'perfect', 'situation']"
Kylie Minogue - All The Lovers (Official Video)  https://t.co/17g9Kykec4,"['kylie', 'minogue', 'all', 'the', 'lovers', 'official', 'video']"
De mis canciones favoritas en la vida! Gustavo Cerati - Cosas Imposibles  https://t.co/VIXN3UX8qw,"['canciones', 'favoritas', 'vida', 'gustavo', 'cerati', 'cosas', 'imposibles']"
Vivo - Gustavo Cerati |  https://t.co/nOqOktGy2I vía,"['vivo', 'gustavo', 'cerati', 'vía']"
"Dar gracias públicamente al por cauchos, cuando a los Bomberos de Caroní les faltan camiones, ambulancias, trajes y más desde hace años... Esto es el colmo.","['dar', 'gracias', 'públicamente', 'cauchos', 'bomberos', 'caroní', 'faltan', 'camiones', 'ambulancias', 'trajes', 'hace', 'años', 'colmo']"
"@GEDV86 @LuzMelyReyes @por_puesto Y el popular ""más ahorita"" ??? 😂 eso es un tiempo súper indeterminado, al menos en Puerto Ordaz.","['gedv', 'luzmelyreyes', 'puesto', 'popular', 'ahorita', 'tiempo', 'súper', 'indeterminado', 'menos', 'puerto', 'ordaz']"
¿Recuerdas cuando te uniste a Twitter? ¡Yo sí! #MiAniversarioDeTwitter  https://t.co/Kd4rsLrN6M,"['¿recuerdas', 'uniste', 'twitter', '¡yo', 'mianiversariodetwitter']"
father and son - cat stevens [lyrics]  https://t.co/sdWeoiNTAO vía @YouTube,"['father', 'and', 'cat', 'stevens', 'lyrics', 'vía', 'youtube']"
 https://t.co/QlSJ361nuv,[]
"Find your freedom in the music Find your Jesus, find your Kubrick You will never fall apart Diana, you're still in our hearts Never let you fall apart Together we'll dance in the dark Lady GaGa - Dance In The Dark  https://t.co/hRIr0ixkba","['find', 'your', 'freedom', 'in', 'the', 'music', 'find', 'your', 'jesus', 'find', 'your', 'kubrick', 'you', 'will', 'never', 'fall', 'apart', 'diana', 'you', 're', 'still', 'in', 'our', 'hearts', 'never', 'let', 'you', 'fall', 'apart', 'together', 'we', 'll', 'dance', 'in', 'the', 'dark', 'lady', 'gaga', 'dance', 'in', 'the', 'dark']"
"La canción me encanta, pero el video es una joya.   Placebo - Special Needs (2003)  https://t.co/mf2DBZ8N2d","['canción', 'encanta', 'video', 'joya', 'placebo', 'special', 'needs']"
"#01Jul La tormenta de esta tarde en #PuertoOrdaz derrumbó una antena repetidora ubicada en la azotea del Conj. Resd. Churún Merú, en Alta Vista. La antena es de una emisora de radio local.  https://t.co/UpFnKg2NPd","['jul', 'tormenta', 'tarde', 'puertoordaz', 'derrumbó', 'antena', 'repetidora', 'ubicada', 'azotea', 'conj', 'resd', 'churún', 'merú', 'alta', 'vista', 'antena', 'emisora', 'radio', 'local']"
"#01Jul La tormenta de esta tarde en #PuertoOrdaz derrumbó una antena repetidora ubicada en la azotea del Conj. Resd. Churún Merú, en Alta Vista. La antena es de una emisora de radio local.  https://t.co/VhFe6WOklm","['jul', 'tormenta', 'tarde', 'puertoordaz', 'derrumbó', 'antena', 'repetidora', 'ubicada', 'azotea', 'conj', 'resd', 'churún', 'merú', 'alta', 'vista', 'antena', 'emisora', 'radio', 'local']"
